date,age,gender,household_size,employment_status,covid_dangerous_for_me,likely_to_get_covid,trust_in_government_handling,important_to_improve_health,life_affected_by_covid,mask_policy,gathering_restriction,cancel_public_events,stay_home_requirement,public_information_campaign,testing_policy,contact_tracing,stringency_index,new_cases_smoothed,new_deaths_smoothed,reproduction_rate,hospital_patients,people_fully_vaccinated_per_hundred,avoid_crowded_areas,year,month,days_since_start,week_index,new_cases_smoothed_lag7,new_cases_smoothed_lag14,new_deaths_smoothed_lag7,new_deaths_smoothed_lag14,reproduction_rate_lag7,reproduction_rate_lag14,hospital_patients_lag7,hospital_patients_lag14,people_fully_vaccinated_per_hundred_lag7,people_fully_vaccinated_per_hundred_lag14,stringency_index_lag7,stringency_index_lag14,mask_policy_lag7,mask_policy_lag14,stay_home_requirement_lag7,stay_home_requirement_lag14,gathering_restriction_lag7,gathering_restriction_lag14,cancel_public_events_lag7,cancel_public_events_lag14,policy_x_cases,risk_x_trust
2021-12-20,34,Male,2,Full time employment,2,7,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,6
2021-12-21,48,Female,1,Part time employment,1,2,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,1
2021-12-20,21,Female,1,Part time employment,4,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,4,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,8
2021-12-20,25,Male,3,Not working,2,2,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,5,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,4
2021-12-20,22,Female,2,Part time employment,5,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,5,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,10
2021-12-20,42,Female,6,Full time employment,5,5,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,1,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,15
2021-12-20,34,Male,1,Full time employment,1,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,2
2021-12-20,21,Female,3,Part time employment,5,5,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,4,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,20
2021-12-20,41,Male,2,Full time employment,4,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,12
2021-12-20,24,Male,4,Retired,5,5,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,10
2021-12-20,21,Female,2,Full time employment,2,2,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,1,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,8
2021-12-20,21,Female,4,Part time employment,1,1,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,1,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,2
2021-12-20,23,Female,1,Full time employment,6,6,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,5,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,24
2021-12-20,21,Female,4,Not working,4,2,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,1,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,8
2021-12-20,18,Female,4,Unemployed,7,2,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,14
2021-12-20,27,Female,3,Part time employment,4,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,8
2021-12-21,22,Female,4,Part time employment,3,2,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,9
2021-12-20,24,Female,2,Full time employment,7,6,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,28
2021-12-20,25,Male,5,Full time employment,6,5,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,18
2021-12-20,18,Female,4,Part time employment,3,5,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,4,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,9
2021-12-20,33,Male,3,Full time employment,5,5,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,5,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,15
2021-12-20,22,Female,2,Part time employment,2,5,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,4
2021-12-20,41,Male,5,Full time employment,3,5,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,4,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,6
2021-12-20,34,Male,4,Full time employment,2,6,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,6
2021-12-20,27,Male,2,Unemployed,1,1,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,2,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,1
2021-12-20,35,Male,5,Full time employment,5,4,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,4,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,5
2021-12-20,47,Male,3,Part time employment,4,7,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,5,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,8
2021-12-20,33,Male,4,Full time employment,2,2,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,3,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,4
2021-12-20,36,Female,4,Part time employment,5,2,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.24,4498.43,7.71,1.77,774.0,74.83,5,2021,12,628,90,1914.71,1503.71,5.14,7.43,1.43,1.13,610.0,543.0,73.84,72.79,73.41,73.44,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,212505.83320000002,15
2021-12-21,31,Male,3,Part time employment,5,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,15
2021-12-21,20,Female,2,Part time employment,4,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,12
2021-12-21,18,Male,4,Not working,3,6,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,6
2021-12-21,22,Female,2,Part time employment,6,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,18
2021-12-21,23,Male,3,Part time employment,6,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,18
2021-12-21,32,Female,5,Part time employment,2,3,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,2
2021-12-21,19,Male,5,Unemployed,3,2,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,9
2021-12-21,46,Female,2,Part time employment,4,1,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,12
2021-12-21,22,Female,6,Part time employment,2,6,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,4
2021-12-21,39,Male,1,Full time employment,7,1,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,28
2021-12-21,31,Male,1,Full time employment,3,5,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,6
2021-12-21,23,Female,4,Full time employment,5,6,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,10
2021-12-21,35,Male,4,Full time employment,7,7,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,28
2021-12-21,23,Female,2,Unemployed,7,1,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,2,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,14
2021-12-21,32,Male,3,Part time employment,5,7,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,1,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,5
2021-12-21,19,Female,5,Not working,7,6,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,21
2021-12-21,24,Female,8,Not working,7,7,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,28
2021-12-21,18,Male,6,Part time employment,6,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,12
2021-12-21,33,Male,3,Full time employment,7,6,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,28
2021-12-21,31,Male,3,Full time employment,6,7,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,24
2021-12-21,34,Male,3,Full time employment,7,6,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,28
2021-12-21,32,Male,4,Part time employment,3,2,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,9
2021-12-21,23,Female,3,Not working,3,3,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,2,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,3
2021-12-21,21,Male,5,Full time employment,4,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,1,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,12
2021-12-21,23,Female,2,Not working,4,7,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,4
2021-12-21,19,Female,5,Part time employment,7,1,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,14
2021-12-21,29,Male,2,Full time employment,6,5,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,18
2021-12-21,21,Female,3,Not working,3,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,6
2021-12-21,27,Male,1,Full time employment,7,5,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,5,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,28
2021-12-21,32,Male,3,Part time employment,3,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,2,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,9
2021-12-21,18,Male,4,Part time employment,5,1,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,1,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,15
2021-12-21,21,Male,2,Part time employment,1,3,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,2
2021-12-21,24,Male,3,Full time employment,3,3,4,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,12
2021-12-21,19,Female,6,Part time employment,6,3,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,18
2021-12-21,21,Female,7,Part time employment,5,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,10
2021-12-21,21,Male,2,Not working,1,7,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,1,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,1
2021-12-21,31,Male,1,Full time employment,3,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,9
2021-12-21,22,Male,2,Part time employment,2,6,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,1,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,6
2021-12-21,32,Male,2,Full time employment,4,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,3,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,8
2021-12-21,28,Male,3,Full time employment,6,7,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,12
2021-12-21,29,Male,6,Unemployed,4,4,1,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.23,4498.43,7.71,1.81,794.0,74.95,4,2021,12,629,90,1914.71,1503.71,5.14,7.43,1.5,1.15,625.0,529.0,74.02,72.97,58.59,73.44,3.0,3.0,0.0,2.0,4.0,4.0,2.0,2.0,212460.8489,4
2021-12-22,33,Male,2,Part time employment,2,2,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.21,4498.43,7.71,1.86,860.0,75.07,5,2021,12,630,91,1914.71,1503.71,5.14,7.43,1.55,1.16,672.0,539.0,74.19,73.15,47.32,73.43,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,212370.88030000002,4
2021-12-22,27,Male,1,Full time employment,2,2,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.21,4498.43,7.71,1.86,860.0,75.07,4,2021,12,630,91,1914.71,1503.71,5.14,7.43,1.55,1.16,672.0,539.0,74.19,73.15,47.32,73.43,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,212370.88030000002,6
2021-12-22,20,Male,4,Unemployed,1,7,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,47.21,4498.43,7.71,1.86,860.0,75.07,5,2021,12,630,91,1914.71,1503.71,5.14,7.43,1.55,1.16,672.0,539.0,74.19,73.15,47.32,73.43,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,212370.88030000002,2
