date,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,reproduction_rate,people_fully_vaccinated_per_hundred,hospital_patients,icu_patients
2021-02-05,6.43,0.24,0.0,0.84,0.0,9.0,0.0
2021-02-06,6.43,0.24,0.0,0.85,0.0,11.0,0.0
2021-02-07,5.57,0.21,0.0,0.89,0.0,10.0,0.0
2021-02-08,5.57,0.21,0.0,0.92,0.0,11.0,1.0
2021-02-09,5.57,0.21,0.0,0.96,0.0,12.0,1.0
2021-02-10,5.57,0.21,0.0,0.96,0.0,11.0,1.0
2021-02-11,5.57,0.21,0.0,0.94,0.0,12.0,1.0
2021-02-12,5.57,0.21,0.0,0.91,0.0,11.0,0.0
2021-02-13,5.57,0.21,0.0,0.89,0.0,14.0,0.0
2021-02-14,6.86,0.26,0.0,0.86,0.0,14.0,0.0
2021-02-15,6.86,0.26,0.0,0.85,0.0,12.0,0.0
2021-02-16,6.86,0.26,0.0,0.85,0.0,11.0,0.0
2021-02-17,6.86,0.26,0.0,0.85,0.0,12.0,0.0
2021-02-18,6.86,0.26,0.0,0.89,0.0,10.0,1.0
2021-02-19,6.86,0.26,0.0,0.94,0.0,10.0,1.0
2021-02-20,6.86,0.26,0.0,1.0,0.0,10.0,1.0
2021-02-21,4.0,0.15,0.14,1.04,0.0,11.0,1.0
2021-02-22,4.0,0.15,0.14,1.09,0.0,11.0,0.0
2021-02-23,4.0,0.15,0.14,1.12,0.0,12.0,0.0
2021-02-24,4.0,0.15,0.14,1.2,0.0,13.0,0.0
2021-02-25,4.0,0.15,0.14,1.25,0.0,17.0,0.0
2021-02-26,4.0,0.15,0.14,1.27,0.0,21.0,1.0
2021-02-27,4.0,0.15,0.14,1.28,0.0,19.0,0.0
2021-02-28,6.29,0.24,0.0,1.29,0.0,17.0,1.0
2021-03-01,6.29,0.24,0.0,1.3,0.0,24.0,1.0
2021-03-02,6.29,0.24,0.0,1.31,0.0,20.0,1.0
2021-03-03,6.29,0.24,0.0,1.32,0.0,27.0,1.0
2021-03-04,6.29,0.24,0.0,1.31,0.0,24.0,1.0
2021-03-05,6.29,0.24,0.0,1.29,0.0,27.0,1.0
2021-03-06,6.29,0.24,0.0,1.28,0.0,29.0,1.0
2021-03-07,9.57,0.36,0.0,1.29,0.0,29.0,1.0
2021-03-08,9.57,0.36,0.0,1.28,0.0,29.0,1.0
2021-03-09,9.57,0.36,0.0,1.25,0.0,42.0,1.0
2021-03-10,9.57,0.36,0.0,1.22,0.0,46.0,0.0
2021-03-11,9.57,0.36,0.0,1.17,0.0,44.0,0.0
2021-03-12,9.57,0.36,0.0,1.14,0.0,48.0,0.0
2021-03-13,9.57,0.36,0.0,1.11,0.0,41.0,0.0
2021-03-14,11.43,0.44,0.14,1.09,0.0,37.0,0.0
2021-03-15,11.43,0.44,0.14,1.07,0.0,43.0,0.0
2021-03-16,11.43,0.44,0.14,1.08,0.0,47.0,1.0
2021-03-17,11.43,0.44,0.14,1.06,0.01,46.0,0.0
2021-03-18,11.43,0.44,0.14,1.04,0.01,63.0,1.0
2021-03-19,11.43,0.44,0.14,1.0,0.01,64.0,3.0
2021-03-20,11.43,0.44,0.14,0.97,0.01,60.0,2.0
2021-03-21,11.29,0.43,0.0,0.95,0.08,64.0,1.0
2021-03-22,11.29,0.43,0.0,0.94,0.09,66.0,1.0
2021-03-23,11.29,0.43,0.0,0.96,0.09,72.0,1.0
2021-03-24,11.29,0.43,0.0,0.99,0.11,71.0,1.0
2021-03-25,11.29,0.43,0.0,1.04,0.13,73.0,1.0
2021-03-26,11.29,0.43,0.0,1.09,0.13,75.0,2.0
2021-03-27,11.29,0.43,0.0,1.12,0.14,77.0,2.0
2021-03-28,9.14,0.35,0.0,1.14,0.14,78.0,2.0
2021-03-29,9.14,0.35,0.0,1.13,0.18,83.0,2.0
2021-03-30,9.14,0.35,0.0,1.08,0.19,76.0,1.0
2021-03-31,9.14,0.35,0.0,1.06,0.28,87.0,1.0
2021-04-01,9.14,0.35,0.0,1.02,0.3,86.0,1.0
2021-04-02,9.14,0.35,0.0,0.98,0.31,78.0,2.0
2021-04-03,9.14,0.35,0.0,0.96,0.31,81.0,3.0
2021-04-04,12.57,0.48,0.14,0.94,0.31,84.0,3.0
2021-04-05,12.57,0.48,0.14,0.93,0.32,79.0,2.0
2021-04-06,12.57,0.48,0.14,0.94,0.35,82.0,2.0
2021-04-07,12.57,0.48,0.14,0.94,0.37,76.0,2.0
2021-04-08,12.57,0.48,0.14,0.97,0.52,76.0,2.0
2021-04-09,12.57,0.48,0.14,1.04,0.55,69.0,1.0
2021-04-10,12.57,0.48,0.14,1.12,0.56,65.0,1.0
2021-04-11,8.14,0.31,0.0,1.19,0.57,62.0,1.0
2021-04-12,8.14,0.31,0.0,1.24,0.6,63.0,2.0
2021-04-13,8.14,0.31,0.0,1.3,0.63,59.0,2.0
2021-04-14,8.14,0.31,0.0,1.33,0.65,50.0,2.0
2021-04-15,8.14,0.31,0.0,1.32,0.68,46.0,2.0
2021-04-16,8.14,0.31,0.0,1.34,0.7,44.0,2.0
2021-04-17,8.14,0.31,0.0,1.34,0.71,44.0,3.0
2021-04-18,16.29,0.62,0.29,1.32,0.71,47.0,3.0
2021-04-19,16.29,0.62,0.29,1.32,0.74,48.0,3.0
2021-04-20,16.29,0.62,0.29,1.31,0.77,47.0,1.0
2021-04-21,16.29,0.62,0.29,1.32,0.84,47.0,1.0
2021-04-22,16.29,0.62,0.29,1.33,0.87,61.0,1.0
2021-04-23,16.29,0.62,0.29,1.26,0.88,67.0,1.0
2021-04-24,16.29,0.62,0.29,1.21,0.89,68.0,1.0
2021-04-25,21.0,0.8,0.0,1.2,0.89,73.0,1.0
2021-04-26,21.0,0.8,0.0,1.19,0.89,71.0,1.0
2021-04-27,21.0,0.8,0.0,1.14,0.91,75.0,2.0
2021-04-28,21.0,0.8,0.0,1.07,0.94,69.0,2.0
2021-04-29,21.0,0.8,0.0,1.01,0.97,72.0,2.0
2021-04-30,21.0,0.8,0.0,0.94,0.99,74.0,2.0
2021-05-01,21.0,0.8,0.0,0.89,0.99,63.0,2.0
2021-05-02,22.86,0.87,0.0,0.84,1.0,57.0,1.0
2021-05-03,22.86,0.87,0.0,0.8,1.01,60.0,1.0
2021-05-04,22.86,0.87,0.0,0.79,1.04,54.0,1.0
2021-05-05,22.86,0.87,0.0,0.78,1.06,46.0,1.0
2021-05-06,22.86,0.87,0.0,0.76,1.09,38.0,1.0
2021-05-07,22.86,0.87,0.0,0.75,1.12,38.0,1.0
2021-05-08,22.86,0.87,0.0,0.73,1.12,36.0,2.0
2021-05-09,13.86,0.53,0.0,0.69,1.13,31.0,2.0
2021-05-10,13.86,0.53,0.0,0.65,1.15,29.0,2.0
2021-05-11,13.86,0.53,0.0,0.64,1.17,31.0,3.0
2021-05-12,13.86,0.53,0.0,0.64,1.2,27.0,3.0
2021-05-13,13.86,0.53,0.0,0.64,1.22,24.0,3.0
2021-05-14,13.86,0.53,0.0,0.66,1.25,23.0,3.0
2021-05-15,13.86,0.53,0.0,0.68,1.26,19.0,3.0
2021-05-16,7.43,0.28,0.0,0.68,1.27,21.0,3.0
2021-05-17,7.43,0.28,0.0,0.7,1.57,23.0,3.0
2021-05-18,7.43,0.28,0.0,0.73,1.6,23.0,1.0
2021-05-19,7.43,0.28,0.0,0.76,1.63,21.0,1.0
2021-05-20,7.43,0.28,0.0,0.83,1.66,17.0,1.0
2021-05-21,7.43,0.28,0.0,0.9,0.0,20.0,1.0
2021-05-22,7.43,0.28,0.0,0.99,0.0,17.0,1.0
2021-05-23,5.14,0.2,0.0,1.11,0.0,17.0,1.0
2021-05-24,5.14,0.2,0.0,1.19,1.66,18.0,1.0
2021-05-25,5.14,0.2,0.0,1.25,1.81,19.0,1.0
2021-05-26,5.14,0.2,0.0,1.25,1.84,17.0,2.0
2021-05-27,5.14,0.2,0.0,1.22,1.87,18.0,2.0
2021-05-28,5.14,0.2,0.0,1.17,1.9,17.0,1.0
2021-05-29,5.14,0.2,0.0,1.14,1.91,19.0,1.0
2021-05-30,12.43,0.47,0.0,1.1,1.91,21.0,1.0
2021-05-31,12.43,0.47,0.0,1.09,1.93,17.0,1.0
2021-06-01,12.43,0.47,0.0,1.08,2.07,21.0,1.0
2021-06-02,12.43,0.47,0.0,1.09,2.1,22.0,0.0
2021-06-03,12.43,0.47,0.0,1.11,2.14,19.0,0.0
2021-06-04,12.43,0.47,0.0,1.15,2.18,17.0,0.0
2021-06-05,12.43,0.47,0.0,1.15,2.19,16.0,0.0
2021-06-06,51.0,1.95,0.0,1.12,2.34,17.0,0.0
2021-06-07,51.0,1.95,0.0,1.08,2.43,19.0,0.0
2021-06-08,51.0,1.95,0.0,1.04,2.49,13.0,0.0
2021-06-09,51.0,1.95,0.0,1.02,2.56,16.0,0.0
2021-06-10,51.0,1.95,0.0,1.01,2.62,16.0,0.0
2021-06-11,51.0,1.95,0.0,1.02,2.69,15.0,0.0
2021-06-12,51.0,1.95,0.0,1.06,2.71,16.0,0.0
2021-06-13,8.29,0.32,0.0,1.08,3.31,25.0,1.0
2021-06-14,8.29,0.32,0.0,1.11,3.45,25.0,1.0
2021-06-15,8.29,0.32,0.0,1.14,3.54,27.0,1.0
2021-06-16,8.29,0.32,0.0,1.15,3.67,29.0,1.0
2021-06-17,8.29,0.32,0.0,1.17,3.9,32.0,1.0
2021-06-18,8.29,0.32,0.0,1.2,3.99,36.0,1.0
2021-06-19,8.29,0.32,0.0,1.24,4.04,35.0,1.0
2021-06-20,12.43,0.47,0.0,1.31,4.13,36.0,1.0
2021-06-21,12.43,0.47,0.0,1.35,4.16,37.0,1.0
2021-06-22,12.43,0.47,0.0,1.41,4.64,43.0,0.0
2021-06-23,12.43,0.47,0.0,1.48,4.75,45.0,0.0
2021-06-24,12.43,0.47,0.0,1.53,5.2,48.0,1.0
2021-06-25,12.43,0.47,0.0,1.58,5.3,50.0,1.0
2021-06-26,12.43,0.47,0.0,1.59,5.54,50.0,1.0
2021-06-27,33.57,1.28,0.0,1.56,5.64,59.0,2.0
2021-06-28,33.57,1.28,0.0,1.55,5.65,60.0,1.0
2021-06-29,33.57,1.28,0.0,1.53,5.91,62.0,1.0
2021-06-30,33.57,1.28,0.0,1.5,6.24,67.0,3.0
2021-07-01,33.57,1.28,0.0,1.46,6.59,73.0,4.0
2021-07-02,33.57,1.28,0.0,1.41,6.91,66.0,6.0
2021-07-03,33.57,1.28,0.0,1.37,7.09,75.0,7.0
2021-07-04,39.43,1.5,0.0,1.36,7.17,83.0,7.0
2021-07-05,39.43,1.5,0.0,1.37,7.43,78.0,9.0
2021-07-06,39.43,1.5,0.0,1.4,7.73,91.0,8.0
2021-07-07,39.43,1.5,0.0,1.45,8.02,98.0,13.0
2021-07-08,39.43,1.5,0.0,1.52,8.33,100.0,12.0
2021-07-09,39.43,1.5,0.0,1.59,8.61,106.0,18.0
2021-07-10,39.43,1.5,0.0,1.66,8.8,107.0,17.0
2021-07-11,78.43,2.99,0.29,1.69,8.88,124.0,20.0
2021-07-12,78.43,2.99,0.29,1.67,9.17,119.0,23.0
2021-07-13,78.43,2.99,0.29,1.63,9.51,122.0,22.0
2021-07-14,78.43,2.99,0.29,1.59,9.85,126.0,22.0
2021-07-15,78.43,2.99,0.29,1.56,10.2,128.0,21.0
2021-07-16,78.43,2.99,0.29,1.53,10.52,113.0,20.0
2021-07-17,78.43,2.99,0.29,1.49,10.7,114.0,20.0
2021-07-18,125.0,4.77,0.71,1.46,10.8,123.0,26.0
2021-07-19,125.0,4.77,0.71,1.44,11.1,137.0,29.0
2021-07-20,125.0,4.77,0.71,1.43,11.44,146.0,26.0
2021-07-21,125.0,4.77,0.71,1.43,11.8,158.0,31.0
2021-07-22,125.0,4.77,0.71,1.41,12.16,170.0,35.0
2021-07-23,125.0,4.77,0.71,1.39,12.5,173.0,41.0
2021-07-24,125.0,4.77,0.71,1.38,12.71,173.0,46.0
2021-07-25,180.0,6.87,0.71,1.38,12.83,191.0,47.0
2021-07-26,180.0,6.87,0.71,1.38,13.16,207.0,50.0
2021-07-27,180.0,6.87,0.71,1.38,13.54,221.0,59.0
2021-07-28,180.0,6.87,0.71,1.37,13.97,224.0,58.0
2021-07-29,180.0,6.87,0.71,1.35,14.37,234.0,62.0
2021-07-30,180.0,6.87,0.71,1.34,14.77,250.0,57.0
2021-07-31,180.0,6.87,0.71,1.34,15.0,276.0,59.0
2021-08-01,238.14,9.09,1.0,1.33,15.15,290.0,59.0
2021-08-02,238.14,9.09,1.0,1.33,15.52,318.0,58.0
2021-08-03,238.14,9.09,1.0,1.34,15.95,366.0,57.0
2021-08-04,238.14,9.09,1.0,1.34,16.39,374.0,56.0
2021-08-05,238.14,9.09,1.0,1.35,16.84,392.0,55.0
2021-08-06,238.14,9.09,1.0,1.34,17.29,433.0,61.0
2021-08-07,238.14,9.09,1.0,1.34,17.62,433.0,62.0
2021-08-08,330.43,12.61,2.29,1.35,17.77,428.0,70.0
2021-08-09,330.43,12.61,2.29,1.36,18.19,433.0,62.0
2021-08-10,330.43,12.61,2.29,1.37,18.69,441.0,64.0
2021-08-11,330.43,12.61,2.29,1.37,19.19,428.0,65.0
2021-08-12,330.43,12.61,2.29,1.39,19.71,442.0,67.0
2021-08-13,330.43,12.61,2.29,1.41,20.23,427.0,68.0
2021-08-14,330.43,12.61,2.29,1.42,20.52,424.0,66.0
2021-08-15,516.14,19.7,3.86,1.44,20.67,436.0,69.0
2021-08-16,516.14,19.7,3.86,1.47,21.17,492.0,73.0
2021-08-17,516.14,19.7,3.86,1.49,21.67,503.0,80.0
2021-08-18,516.14,19.7,3.86,1.5,22.22,513.0,86.0
2021-08-19,516.14,19.7,3.86,1.5,22.76,506.0,87.0
2021-08-20,516.14,19.7,3.86,1.5,23.32,554.0,93.0
2021-08-21,516.14,19.7,3.86,1.49,23.65,605.0,106.0
2021-08-22,876.14,33.44,3.14,1.47,23.84,641.0,111.0
2021-08-23,876.14,33.44,3.14,1.45,24.33,668.0,119.0
2021-08-24,876.14,33.44,3.14,1.44,24.86,709.0,125.0
2021-08-25,876.14,33.44,3.14,1.42,25.45,767.0,132.0
2021-08-26,876.14,33.44,3.14,1.41,26.01,842.0,134.0
2021-08-27,876.14,33.44,3.14,1.4,26.55,854.0,141.0
2021-08-28,876.14,33.44,3.14,1.4,26.91,893.0,140.0
2021-08-29,1162.86,44.38,2.86,1.39,27.11,926.0,155.0
2021-08-30,1162.86,44.38,2.86,1.37,27.59,953.0,162.0
2021-08-31,1162.86,44.38,2.86,1.35,28.15,1008.0,175.0
2021-09-01,1162.86,44.38,2.86,1.34,28.7,1048.0,184.0
2021-09-02,1162.86,44.38,2.86,1.33,29.24,1071.0,179.0
2021-09-03,1162.86,44.38,2.86,1.32,29.77,1145.0,198.0
2021-09-04,1162.86,44.38,2.86,1.29,30.1,1137.0,200.0
2021-09-05,1584.86,60.49,7.43,1.27,30.27,1191.0,204.0
2021-09-06,1584.86,60.49,7.43,1.25,30.74,1287.0,223.0
2021-09-07,1584.86,60.49,7.43,1.23,31.27,1280.0,229.0
2021-09-08,1584.86,60.49,7.43,1.21,31.82,1348.0,236.0
2021-09-09,1584.86,60.49,7.43,1.19,32.4,1318.0,244.0
2021-09-10,1584.86,60.49,7.43,1.17,32.97,1337.0,258.0
2021-09-11,1584.86,60.49,7.43,1.15,33.31,1377.0,257.0
2021-09-12,1799.43,68.68,8.0,1.13,33.52,1373.0,263.0
2021-09-13,1799.43,68.68,8.0,1.11,34.08,1440.0,279.0
2021-09-14,1799.43,68.68,8.0,1.09,34.63,1441.0,279.0
2021-09-15,1799.43,68.68,8.0,1.08,35.21,1443.0,283.0
2021-09-16,1799.43,68.68,8.0,1.06,35.76,1483.0,279.0
2021-09-17,1799.43,68.68,8.0,1.05,36.4,1455.0,291.0
2021-09-18,1799.43,68.68,8.0,1.04,36.8,1470.0,291.0
2021-09-19,1757.29,67.07,11.0,1.04,37.06,1442.0,297.0
2021-09-20,1757.29,67.07,11.0,1.04,37.64,1539.0,306.0
2021-09-21,1757.29,67.07,11.0,1.04,38.27,1518.0,302.0
2021-09-22,1757.29,67.07,11.0,1.04,38.9,1530.0,295.0
2021-09-23,1757.29,67.07,11.0,1.05,39.56,1508.0,301.0
2021-09-24,1757.29,67.07,11.0,1.05,40.2,1529.0,298.0
2021-09-25,1757.29,67.07,11.0,1.06,40.63,1493.0,299.0
2021-09-26,1785.43,68.14,13.57,1.07,40.89,1538.0,292.0
2021-09-27,1785.43,68.14,13.57,1.09,41.49,1551.0,297.0
2021-09-28,1785.43,68.14,13.57,1.1,42.17,1479.0,296.0
2021-09-29,1785.43,68.14,13.57,1.11,42.8,1514.0,303.0
2021-09-30,1785.43,68.14,13.57,1.11,43.5,1483.0,300.0
2021-10-01,1785.43,68.14,13.57,1.11,44.2,1468.0,302.0
2021-10-02,1785.43,68.14,13.57,1.11,44.66,1496.0,299.0
2021-10-03,2200.14,83.97,15.71,1.12,44.95,1496.0,296.0
2021-10-04,2200.14,83.97,15.71,1.12,45.34,1535.0,298.0
2021-10-05,2200.14,83.97,15.71,1.1,46.17,1526.0,291.0
2021-10-06,2200.14,83.97,15.71,1.1,46.96,1520.0,306.0
2021-10-07,2200.14,83.97,15.71,1.09,47.76,1522.0,293.0
2021-10-08,2200.14,83.97,15.71,1.09,48.59,1437.0,287.0
2021-10-09,2200.14,83.97,15.71,1.08,49.22,1446.0,293.0
2021-10-10,2183.0,83.32,17.0,1.07,49.65,1492.0,296.0
2021-10-11,2183.0,83.32,17.0,1.05,50.47,1486.0,309.0
2021-10-12,2183.0,83.32,17.0,1.05,51.37,1462.0,306.0
2021-10-13,2183.0,83.32,17.0,1.04,52.23,1458.0,296.0
2021-10-14,2183.0,83.32,17.0,1.03,53.07,1414.0,311.0
2021-10-15,2183.0,83.32,17.0,1.02,53.87,1493.0,312.0
2021-10-16,2183.0,83.32,17.0,1.01,54.42,1441.0,298.0
2021-10-17,2192.43,83.68,15.0,1.0,54.86,1502.0,297.0
2021-10-18,2192.43,83.68,15.0,0.99,55.62,1416.0,288.0
2021-10-19,2192.43,83.68,15.0,0.98,56.36,1378.0,280.0
2021-10-20,2192.43,83.68,15.0,0.97,57.1,1343.0,276.0
2021-10-21,2192.43,83.68,15.0,0.96,57.85,1309.0,282.0
2021-10-22,2192.43,83.68,15.0,0.94,58.61,1284.0,279.0
2021-10-23,2192.43,83.68,15.0,0.93,59.15,1312.0,276.0
2021-10-24,1965.57,75.02,15.43,0.91,59.48,1317.0,278.0
2021-10-25,1965.57,75.02,15.43,0.9,60.1,1309.0,265.0
2021-10-26,1965.57,75.02,15.43,0.88,60.71,1192.0,241.0
2021-10-27,1965.57,75.02,15.43,0.86,61.31,1151.0,226.0
2021-10-28,1965.57,75.02,15.43,0.84,61.93,1126.0,216.0
2021-10-29,1965.57,75.02,15.43,0.83,62.51,1113.0,221.0
2021-10-30,1965.57,75.02,15.43,0.82,62.91,1064.0,211.0
2021-10-31,1435.14,54.77,16.0,0.82,63.14,1068.0,216.0
2021-11-01,1435.14,54.77,16.0,0.82,63.71,1018.0,203.0
2021-11-02,1435.14,54.77,16.0,0.82,64.09,983.0,187.0
2021-11-03,1435.14,54.77,16.0,0.84,64.59,978.0,180.0
2021-11-04,1435.14,54.77,16.0,0.85,65.07,931.0,171.0
2021-11-05,1435.14,54.77,16.0,0.87,65.57,934.0,162.0
2021-11-06,1435.14,54.77,16.0,0.88,65.85,851.0,149.0
2021-11-07,1380.86,52.7,13.86,0.89,66.02,835.0,140.0
2021-11-08,1380.86,52.7,13.86,0.89,66.43,851.0,133.0
2021-11-09,1380.86,52.7,13.86,0.89,66.8,724.0,125.0
2021-11-10,1380.86,52.7,13.86,0.89,67.17,702.0,119.0
2021-11-11,1380.86,52.7,13.86,0.89,67.54,681.0,116.0
2021-11-12,1380.86,52.7,13.86,0.9,67.91,654.0,172.0
2021-11-13,1380.86,52.7,13.86,0.9,68.13,638.0,179.0
2021-11-14,1243.0,47.44,9.43,0.91,68.27,615.0,181.0
2021-11-15,1243.0,47.44,9.43,0.92,68.6,632.0,166.0
2021-11-16,1243.0,47.44,9.43,0.93,68.92,598.0,157.0
2021-11-17,1243.0,47.44,9.43,0.95,69.21,574.0,158.0
2021-11-18,1243.0,47.44,9.43,0.97,69.5,559.0,144.0
2021-11-19,1243.0,47.44,9.43,0.99,69.78,538.0,143.0
2021-11-20,1243.0,47.44,9.43,1.0,69.94,547.0,146.0
2021-11-21,1332.86,50.87,11.57,1.01,70.0,564.0,130.0
2021-11-22,1332.86,50.87,11.57,1.01,70.33,550.0,134.0
2021-11-23,1332.86,50.87,11.57,1.02,70.57,531.0,143.0
2021-11-24,1332.86,50.87,11.57,1.02,70.8,563.0,130.0
2021-11-25,1332.86,50.87,11.57,1.03,71.03,557.0,130.0
2021-11-26,1332.86,50.87,11.57,1.03,71.26,536.0,121.0
2021-11-27,1332.86,50.87,11.57,1.03,71.38,512.0,126.0
2021-11-28,1392.0,53.13,8.0,1.03,71.45,542.0,126.0
2021-11-29,1392.0,53.13,8.0,1.04,71.66,543.0,124.0
2021-11-30,1392.0,53.13,8.0,1.05,71.85,532.0,119.0
2021-12-01,1392.0,53.13,8.0,1.06,72.04,513.0,118.0
2021-12-02,1392.0,53.13,8.0,1.07,72.24,511.0,115.0
2021-12-03,1392.0,53.13,8.0,1.08,72.44,517.0,116.0
2021-12-04,1392.0,53.13,8.0,1.1,72.55,541.0,112.0
2021-12-05,1503.71,57.39,7.43,1.11,72.62,562.0,118.0
2021-12-06,1503.71,57.39,7.43,1.13,72.79,543.0,133.0
2021-12-07,1503.71,57.39,7.43,1.15,72.97,529.0,125.0
2021-12-08,1503.71,57.39,7.43,1.16,73.15,539.0,123.0
